"","test_base.user_id","test_base.days_active","test_base.greater_than"
"1861","SXEOF3-YMRKGS-SQPF9L",3,"1"
"1862","F4BYIS-N2CLST-J0QLSR",3,"1"
"1863","8QN52C-WUJXYP-SJKUEA",2,"0"
"1864","IH3Q56-E9R3PA-YQHNJS",4,"1"
"1865","XE1ZU0-Y07HL8-P05CU7",3,"1"
"1866","QI6PAV-VJ5XAK-A4RCWB",4,"1"
"1867","0NMEV5-YM9KAL-WRCSPL",3,"1"
"1868","AQ91XN-49UBOL-39DEUN",2,"0"
"1869","ULDQ3J-ELOYJP-2F0RKL",4,"1"
"1870","Z6J7XD-UBQFLM-RGKY4I",2,"1"
"1871","T7V4LS-H8GQFY-ZDATCR",4,"1"
"1872","03ZC5K-V48EZU-0X26RN",3,"0"
"1873","IY3NGL-8DBIZT-HZ2BOF",4,"1"
"1874","3YGNTR-EI0PAO-BEI4MV",4,"1"
"1875","D53BSU-H7JEXS-NXVJ7M",3,"1"
"1876","PTUYSW-MX38KP-S1VQUD",5,"1"
"1877","U596J1-5BFKOM-P6CJFD",5,"1"
"1878","LW4O5N-YZ84IJ-IDKFAV",2,"0"
"1879","NDR5OA-S7KF0E-FPJ56L",4,"1"
"1880","G0I1S9-LETS9H-2OJNAF",5,"1"
"1881","QECS80-D6T1AV-SL49VI",4,"1"
"1882","3DAIKN-23G86Z-9MTCIB",3,"1"
"1883","51LUBQ-HZU2NM-BTYH4G",2,"0"
"1884","BCTYFO-DVTACU-4PQE5F",3,"1"
"1885","6ISO7R-SGA876-2YXW0U",3,"1"
"1886","UFYBDV-6JEFA4-BV35K6",3,"1"
"1887","EJGBHC-3R2A9I-49EZB2",3,"1"
"1888","QOKMD6-L47IYA-OGQS7N",3,"0"
"1889","X2PY6T-B26M4V-UHMD4B",3,"1"
"1890","VPGZQN-7F2AGV-DIZBCL",3,"1"
"1891","BDXFHP-F6QVOA-7BPULA",3,"1"
"1892","34W6CD-2OCXR7-SWHTIR",2,"0"
"1893","L970TU-WCX374-DK1BX2",2,"0"
"1894","CI5G9R-LMFVC7-1Z2XMB",4,"1"
"1895","DJGR7K-RIPT5G-BDJ9R0",2,"0"
"1896","7VAXD2-AELM6C-QAOJ1F",4,"1"
"1897","RMCX30-J03T1Q-21AQLW",4,"1"
"1898","CL3H9N-FXPSGY-B36E7N",3,"1"
"1899","W2TAQH-89YHR7-J8M31T",4,"1"
"1900","X0C8F7-QUI1V6-D9VS3N",2,"1"
"1901","R2WOG7-BG1THL-OXHML3",4,"1"
"1902","QET2SA-7OIP8D-8ZY3LD",3,"0"
"1903","BN7DWO-G01MR8-C1RQIP",3,"1"
"1904","1MHNZ2-YBNX0I-5K047H",3,"1"
"1905","FDWL5K-K7FRQU-SWRTEM",3,"1"
"1906","6I9HER-40QRLG-I482YW",5,"1"
"1907","N2DPCF-07DU2E-8T06N5",2,"1"
"1908","HB7VUE-BCRIG8-N74ZL2",5,"1"
"1909","8LDWBY-HVN48I-FQ8LRC",3,"1"
"1910","UZESFH-CI1485-VWPSI9",3,"1"
"1911","XYW31T-2JTOYG-V6438J",4,"1"
"1912","YJIDO6-T5Y2W7-C4NMB1",3,"1"
"1913","Y49C0S-YBO5L4-AXPLM4",4,"1"
"1914","E0XK9Y-I0OJH1-OMXKJB",2,"0"
"1915","5JHELA-6BV4TM-XC1U73",5,"1"
"1916","W4E697-K1JH0E-WVHN6D",3,"1"
"1917","APRZHO-NVGS80-8E6NSM",3,"1"
"1918","H8WJX0-LOK5YF-JF3QY4",4,"1"
"1919","EVHRTF-TZJLXN-DP7QR1",2,"1"
"1920","JMK2W1-VA3MXG-8TGIMC",2,"1"
"1921","F6KCGX-EY7QOI-NHX75S",5,"1"
"1922","U3BQHT-YGFTHR-IGJKU7",3,"1"
"1923","YJDW5B-QCVZFX-0S92BE",3,"1"
"1924","7OLB8D-LU754T-8J97QC",3,"1"
"1925","PTDY0S-RTJ2LM-4HQN3W",2,"0"
"1926","HD6W7I-CTPVFZ-A7J1IU",3,"1"
"1927","V9NIHT-ZJ9H7M-E8LVZ9",2,"0"
"1928","BXALRJ-23J1YR-E5HVUC",3,"1"
"1929","58RBO6-OHWS83-HCTZOM",2,"0"
"1930","R6QEG8-7G183K-U8N0MG",4,"1"
"1931","3IDL9X-5QI1HX-40PMSD",5,"1"
"1932","JX6V1P-NQ91AE-1BW4IM",3,"1"
"1933","3TQ7C9-W72CYA-IQCSP3",3,"1"
"1934","E4UHBF-FVS2JL-OXFMUA",2,"0"
"1935","915O7U-IW3KAH-XF62KY",3,"1"
"1936","27BNK8-V3KN5W-698VFM",2,"0"
"1937","9EVA4I-QW70FV-4OB2D8",3,"0"
"1938","45URAO-A9Q1MW-QORYJU",3,"0"
"1939","81LCPK-0X8BGR-3BHVCX",2,"0"
"1940","DI5HEL-ZF81U9-8KM9FX",5,"1"
"1941","9VAOFL-HN5BZL-CK4XYS",4,"1"
"1942","LD56BG-U2ADK3-9LFKMT",3,"1"
"1943","3QZ5D0-16WOQ3-KUTJO4",4,"1"
"1944","Q37RKJ-4SKBOZ-T7RJEX",4,"1"
"1945","ZJO1XL-F87V0P-TFD9AR",2,"0"
"1946","90U3RD-O0HSQR-NM8I9V",3,"0"
"1947","K5DQR7-PU6RCQ-IJCDW3",3,"1"
"1948","E6DY7C-M6AP5G-PKJI1F",2,"0"
"1949","TS57UM-CWFL76-VKE09J",4,"1"
"1950","3ZSNRE-ETX48Q-CIELGQ",5,"1"
"1951","PKMHNF-6KX4MS-XCZRQS",5,"1"
"1952","3L01VI-IHF6P1-X0GKDH",4,"1"
"1953","BQXFC2-6P0MYB-P6WIEY",3,"1"
"1954","TMSZ65-9251U7-5Y3ZJG",3,"1"
"1955","TKWES1-L6OA5Y-OJ2P35",3,"1"
"1956","QAK317-KIY3WE-12B0N6",3,"1"
"1957","H15BG6-KLPZJ8-YJUCOT",2,"0"
"1958","QTVKI7-IP3DBQ-8KZ1RN",2,"0"
"1959","R9ATFB-X8RGZO-ZBKWQ5",2,"1"
"1960","FG8HAL-ITQ2UK-ZS9TW1",3,"1"
"1961","DL3WCY-IPME0L-IZGM8U",3,"1"
"1962","3LZA86-T96AKR-7OUHJ1",4,"1"
"1963","592VWY-IA9EZW-PGI5O4",3,"1"
"1964","CNFWYV-C478TV-2FPW6H",2,"0"
"1965","26DMHW-ZW2V1Y-NIZWYC",2,"0"
"1966","RPQ7BD-DLFGSC-QU9KPD",4,"1"
"1967","NVEMI9-Z2YX39-086OIX",3,"1"
"1968","IJVWZT-IFTB21-P6ZXKT",5,"1"
"1969","4X76MK-TF9G0L-03L8DU",3,"0"
"1970","YN9ABR-VX1ADK-6IPJWG",2,"0"
"1971","V8R7JS-9OPVGY-BYSVCA",4,"1"
"1972","CJTGI0-WQA47F-EUQRF6",4,"1"
"1973","TXOZE6-SVZ4T5-W04O61",3,"1"
"1974","CK0RFI-70E2Q9-YKCVGA",3,"1"
"1975","CGDVOL-20VLQ1-7OBDHZ",4,"1"
"1976","N5EF2R-XTGRVA-FMHBOS",3,"1"
"1977","935U6Z-QO687T-FP3A5I",3,"1"
"1978","ZPVMS4-1AZHU2-CZQEV2",3,"1"
"1979","MDS3BW-73XM0I-W2ZUHY",4,"1"
"1980","F96H2Q-BYAQ7N-FG85KH",4,"1"
"1981","AM2HVF-RV4MYO-K9CAWX",2,"0"
"1982","CIZTJW-Y21Z5H-B1I9TZ",3,"1"
"1983","9J74PI-U9OI1T-NFO1PA",3,"1"
"1984","3W8QUL-6QXYMT-WL58P4",3,"1"
"1985","R3HOF0-93WYKG-FEOHA6",3,"1"
"1986","83CZAW-1K7EYN-63OZYV",4,"1"
"1987","04BPKE-D6IM10-72LU1S",2,"1"
"1988","G0LR5A-Z5API1-NZ954E",3,"1"
"1989","7SQ5DW-0YOWGZ-JOISH6",4,"1"
"1990","T283PL-1BTXVG-K1NIGH",4,"1"
"1991","RFOCSP-DJ3WXH-2JVU7N",4,"1"
"1992","0L5GUH-K4ZFSR-GDBE9U",4,"1"
"1993","R80AOM-KTAWQM-6QO9F3",3,"1"
"1994","QN06OU-1MLGB9-PSULX9",3,"1"
"1995","B095CT-MNCAZE-ELS82G",3,"1"
"1996","PAD8I1-SECUD4-QYVDFM",3,"1"
"1997","W9718R-BX8F17-Z35WJV",4,"1"
"1998","84Z2KB-MK5QRS-E4Q3UB",2,"1"
"1999","TKH2N6-CDOJTU-4A15T8",3,"1"
"2000","307S2J-40GTZC-V8HK4B",3,"1"
"2001","JHR0FO-QP4E7S-RHDU1L",4,"1"
"2002","3ALT5K-ZQVF4W-5A94RN",2,"0"
"2003","4IKJ10-H28E9T-68CISF",3,"0"
"2004","NOKF6U-2YTABP-69MYQE",5,"1"
"2005","M5K03V-Z12IYX-O91HLW",3,"1"
"2006","ECDL0A-D6TAU5-LACHI6",3,"1"
"2007","UHGDY8-TQNXZ4-CE0S87",3,"1"
"2008","N20LWK-URYN16-C1EPKW",4,"1"
"2009","5FBKAP-D0SE46-V0DC5M",3,"1"
"2010","0CF19M-7CLW9S-VKA9JZ",5,"1"
"2011","2S79YR-HXB17N-9W1PKY",2,"1"
"2012","B6NKR0-H8ZVEC-MAWGQI",4,"1"
"2013","Z3J5C4-HCDM73-4PYHNG",4,"1"
"2014","1DUGOR-NRVIF3-K80I54",3,"1"
"2015","1BM8ZY-WHBZEX-DR8ILO",4,"1"
"2016","W2MD6I-S5ERZ6-ZQ7EH4",4,"1"
"2017","ERB5P9-L539NK-LU3KPD",3,"1"
"2018","ODSL6T-K1GXTI-WY8HJM",2,"0"
"2019","CBIDVA-54IZKR-473LOG",3,"1"
"2020","S5LUCQ-P03TA5-2J3AMB",3,"1"
"2021","OBQ0ED-GPU782-1UP6FO",5,"1"
"2022","LAHQK8-I3FK5N-VCUL78",2,"0"
"2023","JTHV5L-CPFM9A-NZL8DK",3,"0"
"2024","42HMY8-U1OH08-ETPBLU",4,"1"
"2025","Z0VEP9-AI2EQL-6WRSU5",2,"0"
"2026","6ECNG7-GOIUFQ-U9HKD4",4,"0"
"2027","DZ9EIO-1BJMDY-8N07JE",4,"1"
"2028","U4NYSR-JH1XSM-YXL48A",3,"1"
"2029","GVTMRU-PXH13O-HPJCFN",5,"1"
"2030","KVHYUO-NWU243-RA8XK9",3,"0"
"2031","WSY71I-21FA8C-WKG0VA",2,"0"
"2032","7TGPYB-V5SA2Z-WOG09S",4,"1"
"2033","S3FCZK-CES9QZ-B43LYR",3,"1"
"2034","D1HSPW-SH129E-8U6RBP",3,"1"
"2035","VAE30T-NJLA10-SPYQX1",2,"0"
"2036","WN34UL-W3P6V9-1HGBJV",3,"1"
"2037","YWQ9FG-4DGUER-94Z7UY",2,"0"
"2038","OR8X4Q-7JT9HV-TFKQO2",4,"1"
"2039","E96L3A-9EF07O-B97SXM",4,"1"
"2040","RCFYNS-P3BOUL-Z6JX0N",3,"0"
"2041","N2ADSP-IKROED-ZM1SNK",4,"1"
"2042","7CUWB1-M79CR4-WJRUY0",2,"1"
"2043","4X5NB1-K7WZ3G-K70RC1",3,"1"
"2044","MEH7IK-H8A3LQ-UIB6W4",3,"1"
"2045","SQHW2I-4IQZHJ-VIA4EL",3,"1"
"2046","XRC8NH-Y0V2W4-EXQDUV",4,"1"
"2047","4O8PVL-BP150S-6WJ25X",5,"0"
"2048","NUTY5Z-641CI5-LX2U4F",4,"1"
"2049","JPQAF8-N24QSB-54F0YZ",3,"1"
"2050","MHSVQI-KFTWB9-61XR7F",4,"1"
"2051","OHEMGI-D7JUAY-MV51CU",5,"1"
"2052","KDT7EC-5NOUVJ-3R75D1",4,"1"
"2053","O54BIE-09PQOE-4MG2NJ",4,"1"
"2054","NIKP5F-06OVKJ-VD3C2Q",5,"1"
"2055","IQZY1U-81P6F4-T15QMG",4,"1"
"2056","BNLY3W-MA3SH0-F7CPNE",4,"1"
"2057","5J9G7P-RCX045-EYIASU",3,"1"
"2058","4XDIH1-ATPJS0-8BWKJU",3,"1"
"2059","Q6CYXF-2VO57C-I7964K",3,"1"
"2060","FYEUIW-LFBWOM-3OQAPR",2,"0"
"2061","DQPAF2-YPKC4M-E3J9CN",3,"1"
"2062","YI7U0B-J0UP46-VM8DJE",3,"1"
"2063","LKAWZ3-YV85P2-2FNIVX",4,"1"
"2064","CKTAJ3-AROQL6-DXQU83",2,"0"
"2065","D3SY70-6RSGUT-HF8VSA",3,"1"
"2066","1N3OUH-O98ERY-S4U56J",3,"1"
"2067","72G4P6-KZDTL1-SIXBAZ",2,"0"
"2068","YPDQ28-OPBYIQ-QX2CYB",3,"1"
"2069","TP41OC-NSDPWI-ZBQ5PK",2,"0"
"2070","Y9RCQ3-WVGC4I-DPV1SG",3,"0"
"2071","MTBIPL-6HFNJZ-YLB3XF",2,"0"
"2072","8XG9AM-DNBRYZ-UNZ754",4,"1"
"2073","NA4MDB-T5YKRI-8WA0S5",2,"0"
"2074","U32JXT-1QEMJC-QGUKX4",3,"1"
"2075","R0VUG3-2SOZPM-ATWCR0",2,"0"
"2076","3LZNR1-LGMOND-N0Q8KJ",3,"1"
"2077","ZY1FEU-TEPYKM-B8DP51",3,"0"
"2078","JXRQLG-O4UE9W-PN0WBR",5,"1"
"2079","QCOYIF-AGDS30-B3FQJ6",4,"1"
"2080","2ZP3V7-329YFG-NP5AGE",4,"1"
"2081","MXL0IT-Y3J4DO-IPOR6L",2,"0"
"2082","4G9YP8-AGYB57-I92RG8",3,"1"
"2083","HJD84A-V1WNZ7-6JDOGK",4,"1"
"2084","F2UOLI-86YGAK-CGD2UP",3,"1"
"2085","FJDH53-IBY9MF-SFE46U",2,"0"
"2086","LNHSUW-C64OU5-96JEUX",4,"1"
"2087","42YMT0-O2ZCLF-7USOYM",3,"1"
"2088","NUVPIG-DCNSLA-IY932S",3,"1"
"2089","B2SZ0Q-I2F4ZV-0HQWG5",3,"1"
"2090","Z2E61U-WCOGV8-W32AO5",4,"1"
"2091","71BPQF-BIKNDM-0L7TQS",3,"0"
"2092","2ITHX3-H86IBN-WLNJKC",2,"1"
"2093","LRY8Q6-6DUZEM-7EMC34",4,"1"
"2094","MWGVEL-DWEJMN-XJ59K6",4,"1"
"2095","9SBAQT-UJ1SQH-1XID9L",3,"1"
"2096","VA9NCQ-5AJVWE-50Y2OS",2,"0"
"2097","G2K0F8-56SU08-7D3WCJ",2,"0"
"2098","UFTOVZ-2CO4BN-TNAX2P",4,"1"
"2099","E2YF7M-2PLIMY-LW9TBO",3,"1"
"2100","RJQ2Z5-DZBTIJ-END3OS",4,"1"
"2101","I0JHQT-510QUW-AJC2OZ",3,"1"
"2102","4RDJNG-NHDXTS-9EB7GD",4,"1"
"2103","FRVP75-PR15EA-IERCQ7",3,"1"
"2104","ZF41H3-VFADEO-8PQBYD",3,"1"
"2105","ILY5KJ-GZ8TRC-NL786H",4,"1"
"2106","HNOP2W-1Y6ZFP-U0DXY8",3,"1"
"2107","3WVIGJ-RLP0XE-UOZ10P",4,"1"
"2108","4Z9WN2-JUZ7D3-AIV7RE",5,"1"
"2109","XQRO46-ZKWDHB-UQM68C",4,"1"
"2110","A6YEJL-MD1V0W-FMUDKR",2,"0"
"2111","IY9VD2-2PAMJE-S4HNQ8",2,"0"
"2112","HOWF5C-KYE63V-1Q7POC",5,"1"
"2113","3WOZCD-79Q0K3-NAJVG6",2,"0"
"2114","M36ZJ8-I3WBHP-UXESI1",2,"1"
"2115","L2NOEA-DMR7C9-UXOY59",4,"1"
"2116","UI9L7K-W4QPR8-PCK1O9",4,"1"
"2117","IC6O8M-3ZX28K-3BOEMG",4,"1"
"2118","5H9Y2O-2OEMP9-CEPSWX",2,"0"
"2119","3BJ5VE-C1K6X8-BRS13U",3,"1"
"2120","KNGS4B-WGA7F4-86JYR5",2,"0"
"2121","GUS5XQ-3BR0L4-D7QLB2",2,"0"
"2122","PT4LY0-KFN26I-DG1L74",5,"1"
"2123","XVFJLC-UOAYQS-JFBYI7",3,"1"
"2124","HXSTVD-V7ZSTG-W203RH",3,"1"
"2125","796JRD-CH431A-NTXEDJ",3,"0"
"2126","7E4WKZ-Y05ODX-D2X51N",4,"1"
"2127","PDJKFG-A4F59T-O2NHZF",4,"1"
"2128","3S7NEA-M90PLW-5YH7B9",3,"1"
"2129","XT93LN-RKYJCE-HLDQ4Z",4,"1"
"2130","9UMN41-ZLRXVE-09VWT3",3,"1"
"2131","C4GHJ2-GK9ZC1-7QVA1Z",3,"0"
"2132","18F70T-R3W1UK-LJAW0G",2,"1"
"2133","VZAMQ4-QR56SF-NS1KTA",3,"1"
"2134","FQLZ4M-4RHP62-CFRPX0",3,"1"
"2135","CY5KS8-1TXUS5-EJH9TX",5,"1"
"2136","7HCUFO-FPN2CD-03QPYJ",2,"1"
"2137","63SEJP-S9T581-ZUDH9T",3,"1"
"2138","MYU7PW-64A2HP-WG9OAM",3,"1"
"2139","YK9D42-G4N3SA-5VWUPY",4,"1"
"2140","L0WAT8-0ADJKL-5O3N2D",2,"0"
"2141","2O9DZL-2NALCK-BKTDH6",4,"1"
"2142","RIA04N-ASHU49-WRAZ0N",4,"1"
"2143","APB9NE-OQGSPB-N4H6GF",3,"1"
"2144","PZNXW2-WHG6I7-XDOYWR",3,"1"
"2145","Q4N0LV-D2BR18-QYE5OC",4,"1"
"2146","NU4M7P-QEVJKI-0UXJL3",3,"1"
"2147","8BE3IJ-OLAB6J-2643BR",2,"0"
"2148","2KQG50-2HSZFU-XTVKYU",3,"1"
"2149","3RBU7Y-JQCIM6-UDGSIM",5,"1"
"2150","Z9UNPD-UIALHQ-4RSXM9",2,"0"
"2151","3TKVN7-SJ0P1X-CGARPS",4,"1"
"2152","8XEHLD-HQKSG1-0MPKI1",2,"1"
"2153","H4RBKZ-MR8SJD-6XL1MR",2,"1"
"2154","KUETG6-Y0Z4KN-5K72YQ",5,"1"
"2155","ZWY86M-94VI80-NJSH6P",3,"1"
"2156","UEMWZ4-T7LI2Z-EWQ2H6",4,"1"
"2157","U7JZ45-QC9JUP-WP9JUV",2,"0"
"2158","5C7E2D-TIK156-36RAZ5",3,"0"
"2159","AL8FI6-8K0WVT-P35AWF",5,"1"
"2160","BS213R-RBYZGI-5YUJMN",2,"0"
"2161","BZGQE0-W3OFJD-QKI7XR",4,"1"
"2162","G8DITM-35QHRY-0YDI9R",2,"0"
"2163","R7AIN6-VBDK4E-0O4VU1",3,"1"
"2164","NXS1CR-U5IKSL-IMUC9D",3,"1"
"2165","8TJP5B-MSARLF-Y4RWBQ",4,"1"
"2166","S69JR0-X7WPHS-5MHNW9",3,"1"
"2167","8E1Q4W-MAQT9S-3F5U1E",3,"1"
"2168","0CDE8G-F409U3-1UN632",5,"1"
"2169","OE9A4C-6V0Y3W-KFT9Z2",3,"1"
"2170","WE2ARC-XUMDVJ-3MH59B",5,"0"
"2171","OT5JE1-107PYH-5RCAMU",3,"1"
"2172","VEC680-J6G72B-0KL7NE",3,"1"
"2173","0BSIJR-ECQFG3-O18XYW",2,"0"
"2174","F2HAVZ-DUL3JA-4LDZMY",5,"1"
"2175","N8BR9K-QLH0VI-5AUSGK",3,"1"
"2176","UF6O9R-TH74G8-JAXVY7",3,"0"
"2177","BV8E9K-KB45ND-KHEMO8",3,"1"
"2178","IC80JL-1QBHNU-NKMZCX",3,"1"
"2179","S7ILRM-DEJ2IC-NRTL71",3,"1"
"2180","7KA6C4-IM6O87-NDA1YG",2,"0"
"2181","8NDRTK-NAXQ51-WBQIXO",4,"1"
"2182","60YF12-D7OI9B-9EF135",3,"1"
"2183","Y3XFEW-K3Q84Z-COBDG5",3,"1"
"2184","R03TE6-AHYDT2-FXI8QN",3,"1"
"2185","XPQ85O-RTG3SU-3OZ61F",2,"0"
"2186","AIU4NR-E9SIOK-SWRAQT",2,"0"
"2187","JHUVA7-PBGDIQ-W2UGLY",5,"1"
"2188","VNHIOC-RLK1Q7-MQ7X0N",4,"1"
"2189","K26WOI-R8B7IJ-SK14DQ",5,"1"
"2190","609E4F-9WMI8Z-8EVPRY",2,"0"
"2191","NE2BLZ-M8FC24-A3EIKO",4,"1"
"2192","HCG2QR-0R1ST3-82ZCHE",3,"1"
"2193","5CJWY0-415UAM-BWNI65",3,"1"
"2194","2YI81T-AWRM81-IBRWNU",3,"1"
"2195","TSRK07-BMR6WX-J9NRPI",3,"0"
"2196","E26GLX-QNR2BZ-SJNKUD",3,"1"
"2197","5DR039-HWX16M-HCS7RZ",2,"1"
"2198","X50G8N-TW61KY-SI8EQ0",3,"0"
"2199","A3NG54-6YI71V-ORBANU",3,"1"
"2200","UYHE2O-BRAG3D-M0DCA5",4,"1"
"2201","QIMAGJ-YRD32A-956Z0H",2,"0"
"2202","HQT3YG-XTKUFZ-QCRM32",3,"1"
"2203","4PAWT7-03BZC2-4SXK95",5,"1"
"2204","DIXJ6U-8ZCTGW-JV58XF",3,"1"
"2205","2BK9NH-PHENVW-F2ECK5",3,"1"
"2206","547ZQ9-2EKUCP-NPFJ1B",3,"1"
"2207","VTFNG3-FW4K0I-KCL7H5",3,"0"
"2208","T2PRHX-GP84AC-BY6ZF1",3,"1"
"2209","CGFSJT-2OUX79-3SOZ52",3,"1"
"2210","3ZCQK1-MDY6SR-MLRC05",4,"1"
"2211","O05JLX-WGYXI1-1IO786",3,"1"
"2212","ZEF69M-3DORCI-2RQHYT",5,"1"
"2213","Z2L4VC-2RGZPA-YMSW3L",3,"1"
"2214","X9K8LQ-SV2YNC-TZJ3AK",5,"1"
"2215","P0CHOJ-WS3X1V-MRKGAO",5,"1"
"2216","3WMZ8Q-W5FBSA-IJVPRA",2,"1"
"2217","BJ1QGF-T6XND4-GZVIOF",2,"1"
"2218","V2JM0D-EUSGFL-WM163G",5,"1"
"2219","TE34PV-8XVEWF-N0IGL9",3,"1"
"2220","1B03KJ-IWJG16-7840HK",4,"1"
"2221","AL1RBE-RZ2X48-T1735C",4,"1"
"2222","V6NYS3-LBHO0D-PLY06V",3,"1"
"2223","OLNYH9-0XS3WP-4QA5XK",4,"1"
"2224","D8LB06-MSGRKU-8ROZ1L",5,"1"
"2225","VB89N7-RIL0ZY-PKD94X",3,"1"
"2226","GCFDRP-U7ERQX-ZAJWXK",3,"1"
"2227","NEQD4P-6G4FJT-5I7VJH",4,"1"
"2228","K8LVWZ-HYTOPS-6PMIVN",5,"1"
"2229","O8ZN1B-GDZANU-U3PBWS",4,"1"
"2230","O9H0G6-J1IXA4-OR9ZMF",3,"1"
"2231","TNM5RU-6V5J3K-7HYW1S",4,"1"
"2232","JMPYX3-K97WXT-2J5RT7",3,"0"
"2233","84HX3K-ACSYUQ-C2BU1P",3,"1"
"2234","1GT720-NXAJ3O-RLGB5D",5,"1"
"2235","0OK1AM-JRYOXG-MN8X4R",2,"0"
"2236","LMFUKV-VFX1OY-XWCFA2",2,"0"
"2237","Y063ON-JRD613-7FVNOW",4,"1"
"2238","XY4V20-LYI14K-SGACQ1",3,"1"
"2239","9LW8DT-ODZ4RC-E917L8",3,"0"
"2240","1Y5J8N-KPBQ7R-MEUZAO",2,"0"
"2241","AWPL3M-8VAS4Q-3Q2CBA",2,"0"
"2242","FECVH6-EUDXLJ-C38W4F",5,"1"
"2243","EAKRT2-Z9J4ED-P8IT4A",3,"1"
"2244","GA64Z2-F1RB6Y-YHVC4K",2,"0"
"2245","8VQZUW-9NBJWR-Y3D1KH",3,"1"
"2246","XENKCU-2147XS-4VNMW1",5,"1"
"2247","LHZJ4A-8J2PZQ-LOY19H",4,"1"
"2248","7D85FQ-UEJCYG-OAW743",2,"1"
"2249","N02K7Z-BT4K8L-BZ9Y8N",2,"0"
"2250","JUVYXP-4FODVN-O2IGLE",5,"1"
"2251","TGF946-PHYJRI-CP95B3",4,"1"
"2252","QEUCDB-ERBIFA-LOC1W0",3,"1"
"2253","FUW3X0-XW24KQ-02BG63",4,"1"
"2254","6IQS5E-HFXUZJ-QWPI6Z",4,"1"
"2255","KN19J7-8SN3J7-WVGDL7",2,"0"
"2256","C9BXEY-47XHK2-T4JVWD",3,"1"
"2257","G3AFC0-MVES1I-K2YABH",3,"1"
"2258","N6E2CR-YWFNLQ-LHQ23T",3,"1"
"2259","KAF72R-6W8AGK-82LG9C",5,"1"
"2260","R4KUDZ-B0VJRD-QV27J6",3,"1"
"2261","EAH02S-82IDWE-P27ZXO",2,"1"
"2262","ZA86CY-1QIBOA-D1RMOH",3,"1"
"2263","BM102C-5R3AVF-K2JU3Y",2,"1"
"2264","XSQ2ZY-79EO8L-W6S2TF",3,"1"
"2265","9OV1K4-NDK7BJ-MVQEB7",5,"1"
"2266","501BFN-N6HMUB-O0HL49",3,"0"
"2267","9ICGPL-A42OCV-PSZOGH",4,"1"
"2268","HQ7JAP-UOVCD6-0WTQCI",2,"0"
"2269","CSW9XY-5P6QUC-D6EGO0",3,"1"
"2270","3BR1NW-2Z0HDL-9YKI6R",2,"0"
"2271","T4J697-GFEYHL-TVHMIJ",2,"0"
"2272","3Y2JF1-AE5JOD-T2B4SZ",4,"1"
"2273","CMVSR4-L0X5Z9-56L7H1",3,"1"
"2274","61QAEI-A0DCPU-9V74OZ",2,"1"
"2275","XMAPIV-QD1OSW-YLI5Q3",3,"0"
"2276","E6TRJ7-MSNF25-KPQOCH",4,"1"
"2277","TF197X-GXHTOR-UB3KRI",3,"0"
"2278","B5USDO-HRXWUE-LU6KVA",3,"1"
"2279","W64LYJ-2GXMYF-ZN6DEM",5,"1"
"2280","24MXB0-T9PUGI-2CO8D9",2,"0"
"2281","Q4FTXA-GOM9R3-GV9N3T",2,"0"
"2282","LU603R-X014JO-9ES8G0",4,"1"
"2283","K0C9RS-SPBG9C-ZXQ9VY",2,"1"
"2284","C6XZ08-HX04ID-09NZSK",4,"1"
"2285","SPRLJ3-C190QS-KNFXMI",3,"1"
"2286","LR1ACX-GDBH9F-C3NTFQ",2,"0"
"2287","JY4TIE-AR0OMN-CM4HKD",2,"0"
"2288","4B3K82-CMVZAO-XBUG9O",2,"0"
"2289","XFAKV4-IU5KWX-LFU271",3,"1"
"2290","RICVUM-OEYQVR-M2T4CD",4,"1"
"2291","IYUES5-8CYKVZ-9PNMA0",5,"1"
"2292","13N5UB-NWTY6F-VGWX7R",3,"1"
"2293","3XIPS9-TQ8VON-J79XYZ",3,"0"
"2294","MFIRUL-72Z8XC-59BS2I",2,"1"
"2295","0WGDX5-JY2CXM-E2NV3C",2,"0"
"2296","HW60G9-J62DIA-67QOYG",3,"1"
"2297","LRO0B5-6IDTCX-QN3LEP",4,"1"
"2298","DEY29J-1VE825-P342CN",5,"1"
"2299","CWX9JE-E6QSGX-BLFZY4",3,"1"
"2300","4UEM9Z-HSATON-GN73JK",3,"1"
"2301","6U9TZR-D7E2RC-2CAYG1",4,"1"
"2302","CMVSI7-KTC2NS-WET1FD",2,"0"
"2303","BXSVOR-8EAI6D-UYFB9L",2,"0"
"2304","C62BYS-0RAVWU-7EIYF0",2,"0"
"2305","AVZPLF-D1Y0OE-LPZK35",2,"0"
"2306","3HK8A4-QMNU9I-NS4M6A",3,"0"
"2307","7XODVL-AKZ8XT-GJ6CNB",2,"0"
"2308","DVYIMH-G9ZNYV-NS4W58",5,"1"
"2309","T3ADM0-1IMC7Z-R8Y7P4",4,"1"
"2310","A46D8M-CSKX9A-4I0LQ5",2,"0"
"2311","NZG43U-KDAMCX-YCPHKS",2,"0"
"2312","I1RXFV-EQ4UJK-LNJG4Q",4,"1"
"2313","KCR4Q2-EWT5S0-R0F3ZY",3,"1"
"2314","2RT3AX-S6YE0Z-G1540R",3,"1"
"2315","A0UQR7-CL7SQK-9KZ3FA",3,"1"
"2316","87ONMX-P3NIES-3WIFA0",2,"0"
"2317","QWJ2O1-781C4I-DMF59I",3,"1"
"2318","IJYESP-LJQZ1K-VY10A8",3,"1"
